Gender(1=Female),Race/Ethnicity1,Race/Ethnicity2,K12_Teacher,College_Psych_Taken,Age,Level_Of_Education,Field_Highest_Degree,IQ_tests_only_measure_how_well_a_person_performs_on_IQ_tests,Nobody_really_knows_how_to_measure_intelligence,Even_though_experts_may_not_agree_on_a_definition_of_intelligence_intelligence_research_can_still_be_trustworthy,A_person_can_be_highly_creative_without_scoring_high_on_an_IQ_test,Some_people_are_just_smarter_than_others,Reducing_a_persons_mental_abilities_to_one_score_is_too_simplistic,IQ_tests_are_also_important_for_measuring_success_in_life_outside_of_school,If_you_are_reading_this_select_2,Intelligence_test_scores_of_people_from_different_cultures_can_be_compared,The_concept_of_intelligence_often_doesnt_make_sense_in_other_cultures,For_most_people_IQ_test_scores_stabilize_in_infancy,Emotional_intelligence_is_more_important_for_success_at_work_than_IQ,The_ability_to_think_logically_is_an_important_aspect_of_intelligence,There_are_many_kinds_of_intelligence_such_as_musical-rhythmic_intelligence_verbal-linguistic_intelligence_and_bodily-kinesthetic_intelligence,A_student_who_earns_high_grades_in_one_school_subject_will_generally_earn_good_grades_in_other_subjects,The_skills_a_person_picks_up_in_their_environment_or_their_culture_are_more_important_than_the_skills_measured_on_an_IQ_test,The_ability_to_identify_patterns_is_an_important_aspect_of_intelligence,Even_if_intelligence_exists_personality_traits_are_more_important_to_life_success_than_intelligence,The_ability_to_think_abstractly_to_solve_problems_is_important_to_intelligence,Street_smarts_is_more_important_for_life_success_than_IQ,The_ability_to_retain_and_use_learned_knowledge_is_an_important_aspect_of_intelligence,Some_people_believe_that_as_adults_age_there_are_notable_declines_in_memory_skill_learning_or_other_abilities_At_what_age_do_you_think_these_declines_become_noticeable_in_most_people,IQ_scores_fluctuate_a_lot_throughout_the_lifespan,Less_intelligent_people_are_more_likely_to_live_in_poverty,Individuals_with_a_higher_IQ_score_are_generally_healthier,If_you_are_reading_this_select_5,With_enough_training_and_work_anyone_could_master_complex_skills_like_calculus_or_advanced_computer_programming,On_average_criminals_are_less_intelligent_than_the_typical_person,High_IQ_individuals_tend_to_be_more_likely_to_become_addicted_to_drugs_or_alcohol,Higher_IQ_individuals_are_faster_to_train_for_a_new_job,When_predicting_life_success_the_childhood_advantages_of_wealth_are_more_important_than_any_individual_trait_including_intelligence_or_personality,People_with_lower_intelligence_are_more_likely_to_die_at_younger_ages,Smarter_people_generally_earn_more_money_than_the_average_population,Concussions_or_other_brain_injuries_can_cause_a_decrease_in_IQ,Intelligence_is_influenced_by_peoples_genes,Because_humans_are_about_99%_alike_in_their_DNA_the_last_1%_of_differences_is_irrelevant,Individuals_with_larger_brains_tend_to_be_smarter,A_trait_that_is_highly_genetically_influenced_cannot_be_changed,Education_is_important_in_determining_an_IQ_score,High_IQ_students_and_low_students_have_different_educational_needs,Using_standardized_tests_to_select_students_for_college_gifted_programs_or_special_education_programs_is_just_a_way_of_keeping_low-income_students_out_of_good_schools/programs,If_you_are_reading_this_select_1,Schools_alone_cannot_eliminate_differences_in_intelligence_among_individuals,Low_IQ_students_tend_to_learn_more_slowly,Students_scoring_with_higher_intelligence_test_scores_tend_to_perform_just_as_well_in_school_as_the_average_student,A_good_teacher_can_equalize_differences_in_school_success,Multivitamin_supplements_during_pregnancy_as_a_treatment_to_raise_the_childs_IQ_score,Talking_to_a_child_in_the_womb_regularly,Growing_up_in_a_wealthy_family,Access_to_medical_care_throughout_childhood_and_adolescence,Breastfeeding_in_infancy,Listening_to_classical_music_eg_Mozart_during_infancy,A_typical_preschool_program_eg_Head_Start,A_high-quality_preschool_program,Regular_use_of_educational_games_in_childhood,Watching_educational_programs_on_TV,Consuming_a_vegetarian_low-fat_diet_in_childhood,Access_to_the_internet_in_the_home,Parents_reading_to_a_child_daily,Move_this_slider_to_3,Music_lessons_in_childhood,Being_popular_with_classmates_as_a_child,An_effective_teacher_every_year_in_elementary_school,Well_funded_schools_with_small_class_sizes,Ensuring_a_person_to_stay_in_school_1_year_longer_eg_increasing_legal_dropout_age_increasing_financial_aid_in_college,Being_married_in_adulthood,Brain_training_games_like_Luminosity_or_LearningRx_for_elderly_people,The_earlier_a_treatment_occurs_the_more_noticeable_the_impact_is,The_earlier_a_treatment_occurs_the_more_permanent_the_effects_are,Members_of_all_racial/ethnic_groups_can_be_found_at_all_intelligence_levels,Women_tend_to_do_better_on_verbal_tasks_eg_writing_a_paper_completing_a_crossword_puzzle_than_men,Men_tend_to_do_better_than_women_on_spatial_tasks_eg_navigating_through_an_unfamiliar_city_assembling_a_childs_toy,On_average_men_and_women_are_equally_intelligent,Differences_in_poverty_and_wealth,Cultural_practices_that_encourage_or_discourage_success_in_school,Current_racism_and_discrimination_in_the_United_States,The_lingering_effects_of_past_racism_and_discrimination_in_the_United_States_eg_slavery_Jim_Crow_laws_segregation_discriminatory_employment_or_immigration_policies,Cultural_bias_in_the_intelligence_tests,Differences_in_home/environmental_influences_eg_greater_number_of_single-parent_families_safer_neighborhoods,Genetic_differences_across_racial_groups,If_you_are_reading_this_select_3,Differences_in_nutritional_quality,Different_ways_that_these_groups_think_and_solve_problems,Tests_lacking_content_that_is_important_to_non-mainstream_groups,Differences_in_comprehending_standard_English,Stereotypes_that_become_self-fulfilling_prophecies_for_ethnic_minority_group_members,Differences_in_the_quality_of_education_in_schools,Differences_in_motivation_to_perform_well_on_a_test,Other_please_specify,Other_please_specify_-_Text,How_likely_do_you_think_it_is_that_these_differences_in_scores_reflect_real_average_group_differences_in_intelligence,Over_the_next_50_years_do_you_think_that_these_average_differences_will_(widen=-1;unchanged=0;narrow1-25=1;narrow26-50=2;mostlyclose>50=3;completelyclose=4),Why_do_you_think_these_score_gaps_will_or_will_not_change_in_this_manner
1,White/European,,1,1,32,Master's degree,Educational Psychology (gifted emphasis),4,2,4,5,5,4,3,2,2,2,1,3,4,3,4,3,3,4,4,3,4,75,1,3,3,5,4,1,3,4,2,2,3,2,4,1,3,2,2,5,4,1,5,4,2,2,4,10,10,10,5,2,10,10,5,2,2,10,10,3,5,3,10,10,2,5,3,4,2,5,4,4,4,4,4,4,5,5,5,2,3,4,2,5,5,2,4,4,1,N/a,1,1,Federal legislation and funding (or lack there of)
1,White/European,,1,1,40,Doctoral degree or other terminal degree (e.g. JD MD PsyD),Education,4,3,4,5,2,5,1,2,2,4,2,4,5,5,3,4,4,4,5,3,5,50,2,1,1,5,4,1,4,4,4,1,3,3,4,1,1,2,3,4,4,1,3,4,3,4,1,4,2,1,1,2,4,4,2,2,1,2,4,3,2,1,4,4,1,1,1,5,4,5,3,3,5,4,5,3,3,4,5,1,3,4,2,4,5,4,5,5,5,Adverse Childhood Experiences,1,1,Hopefully awareness of this issue will equalize some of the positive and negative factors impacting students of different races/ethnicities.  I hope English Learner services will continue to improve/be available to students so that language is less of a barrier to performing well on standardized tests.  Also I believe our country will serve more multi-racial children in 50 years which will impact the groupings of students demographically for studies such as these.  I have hope that ACEs such as poverty will be better understood to better meet the learning needs of all students.
1,White/European,,1,1,41,Master's degree,Special Education Learning Disabilities,2,2,4,2,4,5,4,2,4,1,1,5,4,5,2,3,4,3,4,3,5,48,4,1,2,5,5,1,3,4,4,2,2,3,4,3,3,2,1,5,4,1,1,2,2,5,6,6,8,17,6,1,10,10,6,1,1,1,11,3,7,1,10,11,7,1,5,5,5,5,2,2,5,5,1,5,5,5,1,1,3,4,1,5,1,4,4,1,3,,1,0,The achievement/opportunity gap has changed very little over the last 50 years and with current practices and government policies not changing (with social services and education) I see no reason for the gap to change significantly.
1,White/European,,1,1,38,Four-year college degree,Special Education/Teacher of the Handicapped/Elementary Education ,4,4,5,5,3,5,3,2,2,3,1,2,2,5,1,3,4,4,3,4,5,37,2,4,3,5,2,1,1,1,2,3,1,5,5,1,3,2,2,5,1,1,5,4,2,4,15,15,10,20,5,5,5,20,5,3,1,10,20,3,5,0,20,20,0,0,5,5,5,5,4,2,5,5,5,4,4,4,5,3,3,4,3,4,4,4,4,3,1,,4,1,Because society is not on the right path to make these changes
1,White/European,,1,1,53,Master's degree,Reading and Bilingual Elementary Education,4,2,4,5,4,5,1,2,4,3,1,4,4,5,1,4,4,2,4,2,4,78,4,1,2,5,1,1,1,2,2,2,2,3,2,1,3,2,4,4,4,1,5,2,2,2,5,8,8,15,10,2,7,7,10,7,2,5,20,3,15,0,3,7,1,3,3,4,5,5,4,2,5,5,4,5,5,5,4,1,3,2,2,4,2,4,4,2,3,n/a,2,-1,Lack of access to healthcare and increasing poverty in middle and lower income citizens.  Increasing racial tensions under the Trump administration and lack of support from government agencies in many areas.
1,White/European,,1,1,57,Master's degree,Gifted ed,5,4,5,5,5,5,2,2,4,5,1,4,4,4,4,5,4,4,4,3,5,74,2,1,3,5,1,2,2,4,2,4,4,5,4,1,3,2,4,5,2,1,4,5,4,5,2,6,4,9,1,7,3,3,10,1,1,1,15,3,0,2,13,3,2,0,6,5,5,5,4,4,4,4,5,2,2,4,5,2,3,2,4,5,5,5,5,5,3,,4,2,Greater acceptance for differences between people
1,White/European,,1,1,36,Master's degree,English Education,3,3,3,5,3,5,2,2,2,4,1,3,3,4,1,3,4,2,5,3,4,37,2,2,2,5,4,2,3,3,4,3,2,4,4,1,2,2,4,4,4,1,4,3,4,3,2,1,12,16,2,1,2,2,2,2,1,2,12,3,8,6,12,10,2,2,1,5,4,5,3,3,5,4,4,4,4,4,4,2,3,3,5,4,3,4,4,4,3,n/a,4,1,If racial acceptance continues to grow scores will change due to numerous factors: wealth parental education access to education etc; however I don't set my expectations very high.
1,White/European,,1,1,40,Master's degree,Curriculum Specialist,2,1,4,5,5,5,4,2,5,3,2,4,5,5,2,4,4,3,5,2,4,60,2,3,3,5,2,2,3,4,2,2,4,2,4,2,2,4,5,1,1,1,4,4,3,4,4,1,1,3,1,1,6,8,5,5,1,4,10,3,2,1,6,4,2,1,6,5,4,5,3,3,5,4,4,4,2,3,4,3,3,4,3,4,5,4,4,3,3,,2,2,Awareness of other factors in the initial identification process.
1,White/European,,1,1,22,Four-year college degree,Spanish Education,4,2,4,5,5,4,1,2,2,2,3,5,4,5,1,5,4,5,5,3,5,74,2,4,3,5,5,2,4,2,5,3,4,4,3,2,3,2,5,4,5,1,2,3,4,4,2,4,14,15,0,1,9,14,11,11,1,17,20,3,5,5,20,20,13,8,14,5,5,5,3,2,4,5,5,5,5,5,5,5,3,4,4,5,5,5,5,5,5,,5,0,Some things are universal and will withstand changes over time
1,White/European,,1,1,42,Four-year college degree,History ,4,2,3,5,1,5,1,2,1,3,1,4,3,5,1,4,2,4,4,3,4,80,2,1,1,5,5,1,1,1,4,1,1,3,4,2,4,1,5,5,3,1,5,1,4,5,0,2,5,6,0,0,10,11,12,3,0,6,20,3,20,0,20,20,2,0,20,3,3,5,1,1,5,4,5,2,2,5,5,1,3,3,5,5,2,2,5,5,3,,5,0,Education is not valued the same across ethnic groups.  
1,White/European,,1,1,47,Master's degree,Education,4,3,3,5,4,5,1,2,1,3,1,4,3,5,2,5,3,4,3,4,3,80,2,3,1,5,2,2,3,3,4,3,3,3,4,1,3,3,5,4,3,1,4,3,3,2,4,0,12,13,2,2,2,3,4,0,0,1,6,3,8,5,9,7,1,3,3,4,2,4,4,4,5,5,5,4,4,5,4,2,3,4,5,4,5,4,3,4,3,,1,0,"When educational researchers find a method to narrow the gap they also usually find that it helps the ""more intelligent"" as much as the ""less intelligent"" and the gap remains the same. I also think it is unlikely that political policies that could help those from disadvantaged backgrounds will change."
1,White/European,,1,1,25,Four-year college degree,Secondary English Education,4,4,4,5,4,5,2,2,3,2,4,5,5,5,4,5,4,4,5,5,5,60,2,2,2,5,5,1,3,4,4,2,4,4,4,2,2,2,2,4,4,1,4,2,3,4,2,1,1,1,1,1,4,4,7,6,1,2,9,3,7,1,4,4,3,3,5,5,5,5,4,4,4,5,4,5,5,5,4,2,3,2,4,4,5,4,4,4,3,,2,1,Because our society is working to make education and resources more accessible for all groups. 
1,White/European,,1,1,49,Master's degree,Education ,3,2,4,5,5,2,2,2,2,4,1,2,5,5,4,4,4,2,5,2,4,76,2,2,2,5,2,2,2,3,4,2,4,4,2,2,2,2,4,4,2,1,5,2,4,2,0,1,15,15,0,0,5,5,5,5,1,1,5,3,3,3,5,15,15,1,0,5,4,5,3,3,5,5,5,4,4,3,4,3,3,4,4,4,4,4,4,4,3,,4,2,Cultural changes.
1,White/European,,1,1,23,Four-year college degree,Theatre Education ,3,3,4,5,4,5,3,2,4,3,2,4,2,5,2,4,4,2,4,2,5,68,3,4,2,5,5,1,3,3,4,3,4,4,4,3,3,2,4,4,4,1,1,3,3,4,3,1,1,3,1,2,2,3,2,1,1,1,3,3,2,1,4,4,5,0,2,4,3,5,3,3,5,5,4,5,5,5,4,2,3,4,4,4,4,4,4,3,3,,3,1,Access to better education 
1,White/European,,1,1,42,Master's degree,Education,4,4,4,5,4,5,3,2,1,4,1,3,4,5,3,3,4,3,4,3,4,60,4,2,3,5,4,3,3,3,3,3,3,2,3,1,1,2,5,4,3,1,5,4,4,4,3,3,3,3,3,3,5,5,5,3,0,0,5,3,1,1,5,5,1,1,5,5,4,5,3,3,5,4,4,3,1,3,4,3,3,3,3,3,3,4,3,3,3,,3,2,Society will continue to push to end any racial lines in terms of standardized testing or inequalities.
1,White/European,,1,1,57,Four-year college degree,Elementary Education,2,2,4,3,5,4,2,2,4,2,1,4,5,4,2,4,4,3,5,3,5,70,2,1,3,5,1,1,1,3,1,2,3,4,4,3,3,3,2,5,1,1,5,4,2,5,1,5,1,2,1,4,3,6,3,2,2,0,10,3,11,0,6,2,1,0,5,4,4,5,3,3,4,4,5,1,1,3,3,3,3,4,3,3,4,4,4,5,3,I don't know,4,1,Hopefully the quality of education will equalize.
1,White/European,,1,1,47,Master's degree,Curriculum and instruction,1,2,4,3,4,5,2,2,3,3,2,3,4,5,2,4,4,4,4,4,4,70,1,2,3,5,4,1,2,3,2,2,3,3,4,1,3,3,3,3,3,1,5,4,4,4,1,1,1,1,1,1,2,3,3,2,1,3,5,3,4,1,5,5,1,1,3,3,3,4,3,3,4,4,4,3,3,5,4,4,3,3,4,5,4,3,4,4,3,,4,0,I don't know that anything is being done to remedy any issues that create the differences. I don't know if any research shows what actually does make a difference. I'd love to know!
1,White/European,,1,1,34,Master's degree,Secondary Education,4,3,4,5,4,5,3,2,2,3,2,4,2,5,4,4,4,5,4,4,5,56,3,3,3,5,3,3,3,4,3,3,4,4,4,2,3,3,3,5,4,1,3,4,4,5,4,8,18,18,18,8,15,20,13,16,2,4,15,3,8,1,11,19,5,1,18,4,3,5,4,3,5,4,5,4,2,5,4,4,3,3,4,4,5,4,5,5,3,NA,4,0,Over the past 100 years the ways of education has not changed. In addition one must also reflect on the true purpose and intent of IQ tests at the onset of it. A bigger question is will IQ tests become more or less valid and reliable in 50 years?
1,White/European,,1,1,45,Master's degree,Business,4,2,5,4,4,5,2,2,4,2,1,5,5,5,2,4,5,2,5,4,5,50,4,4,4,5,5,2,2,4,5,4,3,2,4,1,3,2,2,4,4,1,5,4,4,5,5,5,5,5,5,5,5,5,5,0,0,0,10,3,5,5,10,5,0,5,3,5,4,5,3,3,5,5,5,5,5,5,5,2,3,4,2,5,4,4,5,5,3,,1,0,I think they have been relatively consistent for many years and it doesn't seem that we're trying to change.
1,White/European,,1,1,55,Master's degree,Education,4,2,4,5,4,5,3,2,4,4,1,2,5,5,4,2,5,2,4,2,4,80,4,2,2,5,1,2,2,4,2,4,4,4,4,1,4,3,2,4,4,1,3,4,2,3,9,12,4,4,2,12,16,16,8,5,0,5,20,3,15,0,10,15,4,9,5,4,4,5,4,4,5,4,5,5,5,5,4,2,3,4,3,4,2,4,4,4,3,None,3,0,I don't think they've changed much in the past 50 years. Our society tends to deny that bias exists so I don't see why they would change in the future. 
1,Other (Please Specify),,1,0,52,Master's degree,Education ,4,2,5,5,5,5,4,2,4,3,4,5,5,5,1,5,5,5,5,1,5,75,5,4,3,5,5,1,4,5,4,3,5,3,4,1,4,2,5,5,1,1,1,5,4,5,10,15,15,15,20,20,20,20,20,20,20,15,20,3,10,1,20,20,20,15,20,1,5,5,4,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,,1,0,No time yo answer
1,Asian American,,1,1,39,Master's degree,Elementary Education,2,4,5,5,5,4,4,2,4,4,2,3,4,5,2,4,4,4,5,4,5,65,3,4,3,5,2,3,3,3,1,4,4,4,4,2,3,3,4,5,1,1,5,5,3,5,2,12,10,14,5,7,13,20,11,7,1,1,20,3,7,1,16,13,14,1,10,5,4,5,4,4,5,4,4,4,4,4,4,3,3,3,4,5,4,5,5,4,3,?,4,1,If stereotypes continue and public education funding in lower class communities continue to have cuts not much will change. 
1,White/European,,1,1,34,Four-year college degree,Education ,2,1,5,4,5,4,5,2,4,2,2,2,4,4,4,2,4,2,4,2,5,80,2,5,5,5,1,4,1,5,2,4,5,4,4,2,3,2,5,5,5,1,2,5,2,4,2,2,7,7,3,3,10,15,15,10,5,6,20,3,10,5,15,15,10,4,10,5,5,4,3,4,5,5,4,4,5,4,5,3,3,2,2,4,4,3,4,4,3,None,4,1,Education reform in America making better public schools for all
1,White/European,,1,1,31,Four-year college degree,Elementary Education,5,2,5,5,3,5,4,2,4,3,1,4,5,5,4,5,4,4,5,4,5,65,4,2,2,5,5,1,5,2,4,2,2,4,2,1,1,1,4,4,4,1,4,2,2,4,15,13,20,20,7,3,13,20,20,4,5,13,20,3,16,12,20,20,20,8,13,5,4,5,4,4,5,5,5,4,2,4,5,3,3,5,5,4,4,4,5,5,3,,2,1,..
1,White/European,,1,1,59,Master's degree,Education,4,4,4,5,5,4,2,2,2,4,2,4,5,5,2,3,4,4,5,2,4,50,4,4,3,5,4,2,2,3,4,2,4,5,5,1,1,1,4,5,1,1,5,4,2,2,5,5,16,16,12,10,3,10,10,5,0,10,20,3,15,3,10,20,5,1,5,4,5,4,2,2,5,5,5,2,2,4,5,2,3,4,4,3,3,3,5,5,5,Parent education level,4,0,Change is resisted
1,White/European,,1,1,39,Master's degree,Gifted Education,1,1,5,5,5,4,5,2,1,2,1,4,5,1,2,4,5,4,5,2,5,60,1,2,5,5,1,1,4,5,4,5,5,5,5,1,4,2,5,5,2,1,5,5,2,4,0,0,7,10,2,0,2,5,5,2,0,0,5,3,5,0,2,1,1,0,0,3,4,5,4,4,5,5,4,4,5,1,5,4,3,4,4,1,4,4,5,1,4,Test selected do not match individual student strengths or areas of giftedness - for ex overuse of one set group ability test multiple choice vs careful selection of an individual Iq test like DAS for low income or ELL and WISC for possible 2e SB for students with advanced verbal ability STB for spatial ability etc. ,4,-1,Trump is destroying America. Negative impacts of his administration on just about every factor listed above. Widening income gaps and lack of access and funding for high needs schools. 
1,White/European,,1,1,32,Master's degree,Education ,4,4,5,5,4,5,2,2,3,4,4,4,5,4,1,3,5,3,5,3,5,50,1,3,3,5,2,5,3,4,3,3,4,5,4,2,3,4,1,1,4,1,5,4,2,5,10,15,0,0,0,1,11,10,10,5,0,0,15,3,10,0,10,0,0,0,0,5,5,5,4,4,5,4,4,3,3,4,4,4,3,4,4,5,3,4,3,4,3,,2,2,As there are more interracial marriages 
1,White/European,,1,1,34,Four-year college degree,Education,4,3,4,5,4,4,2,2,3,5,1,5,5,5,4,5,4,4,5,4,3,47,4,4,3,5,4,1,2,3,3,4,2,4,3,3,3,3,5,4,1,1,5,3,3,3,4,1,6,13,1,1,11,11,11,6,4,2,15,3,13,2,14,7,2,8,14,5,2,5,4,3,5,5,4,1,3,2,5,2,3,4,4,3,3,4,5,4,3,,3,1,I think that knowing there is a problem will begin to lead to a solution. I don't think it will be a permanent fix but it will slightly close the gap.
1,White/European,,1,1,46,Four-year college degree,Art Education,4,2,4,5,4,4,2,2,2,2,1,3,2,5,2,3,3,4,4,5,5,70,2,2,4,5,2,1,3,2,4,3,3,4,4,2,1,4,2,5,1,1,5,4,2,2,2,10,5,20,1,10,8,20,8,8,3,5,20,3,14,2,10,20,3,7,13,5,5,5,4,2,5,3,5,2,2,2,5,3,3,4,3,2,3,4,3,2,5,Parents expectations and consequences for the family,4,-1,Educators want and expect the best from their students. The problems that will continue to widen the gap are schools not enforcing consequences because of fear from the parents funding being taken and the constant high stakes testing. 
1,White/European,,1,0,35,Master's degree,Physics,1,1,5,3,5,2,3,2,4,1,4,1,5,2,5,1,5,2,5,1,5,60,1,4,5,5,1,3,2,5,5,5,5,5,5,1,1,1,3,5,3,1,5,5,5,4,0,0,4,5,7,1,2,4,0,0,0,0,10,3,5,0,3,4,0,5,4,4,3,5,5,5,5,5,4,4,4,4,4,1,3,3,2,3,4,4,4,4,3,?,1,1,Hopefully the reasons I cited to be most relevant for the score gaps will have been somewhat reduced by then.
1,White/European,,1,1,49,Master's degree,MA gifted education,5,4,4,5,3,5,1,2,1,2,1,5,4,4,1,4,4,4,5,4,5,80,4,3,3,5,3,2,4,4,4,3,4,4,4,1,3,2,4,4,3,1,2,4,3,4,6,5,8,14,5,3,6,12,10,8,2,4,10,3,10,2,8,8,5,5,8,5,5,5,4,4,5,5,5,4,5,4,4,3,3,4,4,4,4,4,5,4,3,,5,1,Because we need systemic change in how we define and assess intelligence
1,White/European,,1,1,38,Master's degree,Teaching and Learning,2,2,5,4,4,3,2,2,2,4,1,4,5,2,2,4,3,4,4,4,5,37,2,1,2,5,4,2,2,2,4,2,4,2,5,1,1,2,4,5,4,1,4,2,2,2,0,0,10,10,0,0,2,5,0,0,0,0,3,3,5,0,6,5,5,0,3,5,5,5,2,2,5,5,4,5,5,4,2,1,3,2,4,4,4,4,5,4,3,None,3,1,We would need a substantial change to our education and political systems to see major changes to intelligence. 
1,White/European,,1,1,42,Four-year college degree,Elementary Education ,2,2,4,5,4,5,2,2,2,5,1,4,4,5,1,4,4,5,5,4,4,62,3,1,3,5,4,1,3,2,1,2,2,5,2,2,2,2,4,5,4,1,5,2,1,4,10,10,2,12,5,2,8,8,6,3,3,3,12,3,4,3,10,10,3,3,9,5,4,5,4,4,5,4,4,4,4,5,3,1,3,4,4,4,3,4,4,4,3,,2,3,I think we're trying to become more equitable I just don't know how quickly change will come. 
1,White/European,,1,1,39,Master's degree,Education- specialty in gifted,1,3,5,4,4,4,2,2,3,2,1,3,4,1,4,4,4,3,5,3,5,69,1,4,4,5,1,4,4,5,4,4,4,5,5,1,3,2,2,5,1,1,5,4,4,3,2,0,10,10,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,5,1,1,5,4,3,4,4,4,4,1,3,4,3,4,3,1,1,3,4,References on tests that bias toward mainstream cultures ,1,0,I don't believe substantial changes are being made to address these differences. 
1,White/European,,1,1,59,Master's degree,Education administration,4,3,4,5,4,5,3,2,2,4,2,3,4,3,2,4,4,2,4,3,4,80,4,1,3,5,2,1,2,3,4,2,3,4,4,2,3,2,4,5,3,1,5,4,2,2,4,4,6,10,4,0,6,7,9,5,0,5,9,3,2,0,1,3,2,0,0,4,4,5,4,4,4,5,4,5,5,4,4,2,3,4,4,4,3,4,4,3,3,,4,2,More awareness and efforts to close opportunity gaps.
1,White/European,,1,1,32,Master's degree,Education ,2,4,5,5,5,5,5,2,3,2,1,3,4,4,4,3,4,4,5,2,5,70,1,2,2,5,2,2,4,3,1,1,3,4,5,1,1,1,4,5,5,1,5,3,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,5,4,5,3,3,5,5,4,2,1,5,4,1,3,3,1,4,5,2,2,3,3,,1,1,The gifted community is working hard to spread the word and schools are responding slowly but surely!
1,White/European,,1,1,43,Four-year college degree,Social Studies,4,2,5,4,5,5,2,2,4,4,1,2,4,5,3,2,4,4,5,3,4,73,2,1,1,5,1,2,3,3,1,1,4,4,4,2,3,3,2,5,4,1,5,5,2,2,0,2,3,4,4,2,3,3,3,0,0,0,4,3,6,1,1,5,0,0,0,3,3,5,4,4,5,5,4,5,5,5,1,1,3,2,3,4,4,4,4,4,5,Racial bias of the teacher. ,1,1,Poverty systemic racism & teacher biass
1,White/European,,1,1,38,Master's degree,MA special education post masters certificate educational diagnostics,1,1,5,5,3,4,1,2,2,4,2,4,4,5,1,4,3,5,4,3,2,60,2,1,1,5,2,2,4,3,1,3,3,5,5,1,3,3,1,5,1,1,5,3,3,4,1,4,2,4,4,4,4,5,5,3,1,1,5,3,5,0,0,0,0,0,3,3,3,1,3,3,3,4,4,4,4,5,4,4,3,3,4,4,5,4,4,4,3,None,4,1,As we learn more about intelligence culture SES impact I believe we will develop more appropriate intelligence tests that are sensitive to these issues. However I do not believe the gap will close substantially.
1,White/European,,1,1,43,Master's degree,Education,4,2,4,5,4,5,1,2,2,2,2,4,5,5,4,5,3,5,4,3,5,68,2,3,3,5,4,2,1,4,1,1,4,5,4,1,1,1,2,3,1,1,3,4,2,2,1,4,1,4,1,2,3,4,4,2,1,1,4,3,2,1,2,2,1,1,1,5,5,5,4,4,5,5,5,2,2,2,5,2,3,3,4,2,4,4,4,4,3,none,4,2,As we become a more blended society and more politically correct I believe the gap will narrow between ethnic groups.
1,White/European,,1,1,60,Master's degree,English Literature,3,5,4,5,4,2,3,2,3,3,1,4,5,5,2,4,5,3,5,3,5,75,3,4,3,5,1,2,1,4,2,3,3,5,5,3,3,2,2,5,2,1,5,5,3,4,0,10,0,10,0,4,4,4,4,0,0,0,10,3,5,0,14,5,1,0,2,1,1,5,4,4,5,4,5,4,3,3,3,3,3,4,4,4,5,3,4,5,5,Genetics expectations,3,0,Because of Genetics
1,White/European,,1,1,55,Master's degree,History Master of Arts,2,2,5,5,5,5,2,2,1,4,2,4,5,5,4,4,4,2,5,4,5,75,2,4,2,5,1,1,2,4,4,4,4,5,5,1,2,2,5,5,4,1,5,5,4,4,3,5,5,10,3,3,3,11,11,4,0,5,10,3,10,2,10,10,2,2,6,5,5,5,4,4,5,5,5,3,4,4,5,4,3,4,4,4,5,4,4,5,5,Differences in cultural expectations for education ,2,1,Until there is a shift in the cultural expectations of early childhood (from infancy) of a child's caregivers (parents living environment) that not only realizes their long term effect in a child's intelligence but insures that they meet the needs of that child the rest of the factors that determine intelligence will always be playing catch-up to overcome those deficits.
1,White/European,,1,1,43,Master's degree,Psychology,2,4,4,5,4,5,2,2,2,4,2,4,5,5,4,3,4,4,4,3,5,65,2,4,3,5,2,4,2,4,2,4,4,4,4,2,2,4,4,5,4,1,2,5,2,2,1,0,0,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,4,5,4,4,4,4,5,3,3,4,4,2,3,3,3,4,3,4,4,4,3,,1,2,Hopefully our societies are changing to be more inclusive and racial differences should not have such an impact in terms of opportunity or perception.
1,White/European,,1,1,57,Master's degree,Education,2,2,5,4,5,4,4,2,3,3,2,4,5,5,4,4,5,4,5,3,5,80,2,5,4,5,1,1,1,4,4,3,4,4,5,1,3,3,3,4,1,1,4,5,3,4,2,3,2,2,0,2,3,3,3,2,0,0,3,3,2,0,1,1,0,0,2,3,3,5,4,2,5,5,5,4,5,4,5,3,3,4,5,4,5,4,4,4,3,??,4,2,Hopefully with another 50 years there will be less bias towards ethnic minorities...and we can do better to improve education/nutrition and other factors for ALL children... AND we can learn to do better at testing IQ's to consider differences...such as language/culture....
1,White/European,,1,1,55,Four-year college degree,Elementary Education ,4,5,3,5,4,5,2,2,1,3,1,5,4,5,1,5,5,4,5,4,4,78,3,5,3,5,4,3,1,4,4,3,4,5,4,2,3,2,4,4,3,1,5,5,2,3,3,5,1,7,1,2,5,9,6,5,1,3,10,3,5,1,5,6,2,5,2,4,4,4,4,4,4,2,4,3,4,3,4,4,3,3,4,4,3,3,3,4,3,,3,1,More of the population is on the same socio-economic scale thus the gaps will not be as wide. 
